"","ay","age","eval_date","D","G","metric","amount"
"loss_itdpaid.399.27621111111111111111111111",2009,399,03/31/2042,15917530.4337139,41722597.178543,"loss_itdpaid",7400868207.87081
"loss_itdpaid.399.277211111111111111111111111",2010,399,03/31/2043,19480829.3742496,53243584.4677179,"loss_itdpaid",7708593007.10832
"loss_itdpaid.399.2782111111111111111111111111",2011,399,03/31/2044,23983579.8430614,69892564.1434373,"loss_itdpaid",7449330980.46597
"loss_itdpaid.399.27921111111111111111111111111",2012,399,03/31/2045,28029402.1647205,81719114.2231296,"loss_itdpaid",7600333973.92008
"loss_itdpaid.399.280211111111111111111111111111",2013,399,03/31/2046,32608467.645598,94151239.2465015,"loss_itdpaid",7795396109.73211
"loss_itdpaid.399.2812111111111111111111111111111",2014,399,03/31/2047,40544991.6143283,114105506.858294,"loss_itdpaid",8257529577.16163
"loss_itdpaid.399.28221111111111111111111111111111",2015,399,03/31/2048,52042537.4842652,143494671.374508,"loss_itdpaid",8726615321.37915
"loss_itdpaid.399.283211111111111111111111111111111",2016,399,03/31/2049,63799190.8681333,174233512.762354,"loss_itdpaid",9045065500.91284
"loss_itdpaid.399.2842111111111111111111111111111111",2017,399,03/31/2050,77812888.0992349,208606003.850427,"loss_itdpaid",9543480439.01649
"loss_itdpaid.Inf.2532",1986,Inf,Inf,0,0,"loss_itdpaid",2524229764
"loss_itdpaid.Inf.25421",1987,Inf,Inf,935240.170695511,881401.220523112,"loss_itdpaid",2842024995.35411
"loss_itdpaid.Inf.255211",1988,Inf,Inf,1263462.28764788,1277246.78597344,"loss_itdpaid",3253762996.88001
"loss_itdpaid.Inf.2562111",1989,Inf,Inf,2364623.13652423,3136042.60264445,"loss_itdpaid",3755736421.20748
"loss_itdpaid.Inf.25721111",1990,Inf,Inf,2836487.89660793,3618643.71552382,"loss_itdpaid",4329697262.67808
"loss_itdpaid.Inf.258211111",1991,Inf,Inf,3342201.19231466,4479530.85457515,"loss_itdpaid",4712219611.06977
"loss_itdpaid.Inf.2592111111",1992,Inf,Inf,2897521.9242173,4795446.83492458,"loss_itdpaid",3777051994.97819
"loss_itdpaid.Inf.26021111111",1993,Inf,Inf,2743819.16115575,5484241.52287652,"loss_itdpaid",3245705514.78639
"loss_itdpaid.Inf.261311111111",1994,Inf,Inf,2787273.94059579,5978307.11653913,"loss_itdpaid",3137116235.70757
"loss_itdpaid.Inf.2622111111111",1995,Inf,Inf,3087478.27191832,6409075.32079818,"loss_itdpaid",3436624878.99635
"loss_itdpaid.Inf.26321111111111",1996,Inf,Inf,3472399.26946231,7177845.71732022,"loss_itdpaid",3736513907.08169
"loss_itdpaid.Inf.264211111111111",1997,Inf,Inf,4411975.07145433,8969563.25777151,"loss_itdpaid",4421809544.18955
"loss_itdpaid.Inf.2652111111111111",1998,Inf,Inf,6098431.76636462,11896068.5666907,"loss_itdpaid",5551738013.29918
"loss_itdpaid.Inf.26621111111111111",1999,Inf,Inf,7549681.63983289,14672839.097185,"loss_itdpaid",6269660817.53651
"loss_itdpaid.Inf.267211111111111111",2000,Inf,Inf,9882949.67854333,19075777.3349245,"loss_itdpaid",7231603648.38248
"loss_itdpaid.Inf.2682111111111111111",2001,Inf,Inf,15386378.264177,25188653.9542562,"loss_itdpaid",10620311492.897
"loss_itdpaid.Inf.26921111111111111111",2002,Inf,Inf,16055679.4363448,26637428.8910093,"loss_itdpaid",10750238777.3241
"loss_itdpaid.Inf.270211111111111111111",2003,Inf,Inf,15790800.6727913,27920060.3055057,"loss_itdpaid",10131544297.2819
"loss_itdpaid.Inf.2713111111111111111111",2004,Inf,Inf,12514932.8380836,26244800.2658751,"loss_itdpaid",7722041031.12813
"loss_itdpaid.Inf.27221111111111111111111",2005,Inf,Inf,11242747.6082117,26490101.6002554,"loss_itdpaid",6627348488.76527
"loss_itdpaid.Inf.273211111111111111111111",2006,Inf,Inf,11950487.4659709,28001116.3661687,"loss_itdpaid",6915968062.9863
"loss_itdpaid.Inf.2742111111111111111111111",2007,Inf,Inf,13584269.00001,31968201.4861644,"loss_itdpaid",7461652189.84821
"loss_itdpaid.Inf.27521111111111111111111111",2008,Inf,Inf,14354454.221382,34219766.083698,"loss_itdpaid",7631790027.35086
"loss_itdpaid.Inf.276211111111111111111111111",2009,Inf,Inf,15917530.4337139,41722597.178543,"loss_itdpaid",7400868207.87081
"loss_itdpaid.Inf.2772111111111111111111111111",2010,Inf,Inf,19480829.3742496,53243584.4677179,"loss_itdpaid",7708593007.10832
"loss_itdpaid.Inf.27821111111111111111111111111",2011,Inf,Inf,23983579.8430614,69892564.1434373,"loss_itdpaid",7449330980.46597
"loss_itdpaid.Inf.279211111111111111111111111111",2012,Inf,Inf,28029402.1647205,81719114.2231296,"loss_itdpaid",7600333973.92008
"loss_itdpaid.Inf.2802111111111111111111111111111",2013,Inf,Inf,32608467.645598,94151239.2465015,"loss_itdpaid",7795396109.73211
"loss_itdpaid.Inf.28121111111111111111111111111111",2014,Inf,Inf,40544991.6143283,114105506.858294,"loss_itdpaid",8257529577.16163
"loss_itdpaid.Inf.282211111111111111111111111111111",2015,Inf,Inf,52042537.4842652,143494671.374508,"loss_itdpaid",8726615321.37915
"loss_itdpaid.Inf.2832111111111111111111111111111111",2016,Inf,Inf,63799190.8681333,174233512.762354,"loss_itdpaid",9045065500.91284
"loss_itdpaid.Inf.28421111111111111111111111111111111",2017,Inf,Inf,77812888.0992349,208606003.850427,"loss_itdpaid",9543480439.01649
"loss_itdrptd.39",2017,39,03/31/2020,57988079.0369736,161405863.942175,"loss_itdrptd",6520857085.57285
"loss_itdrptd.51.2833",2016,51,03/31/2020,43507559.9299269,123791435.581406,"loss_itdrptd",6727232238.83113
"loss_itdrptd.51.28431",2017,51,03/31/2021,78714698.996898,218410082.260043,"loss_itdrptd",7158528026.32885
"loss_itdrptd.63.2823",2015,63,03/31/2020,33002600.3395975,94264644.1458984,"loss_itdrptd",6931211048.10704
"loss_itdrptd.63.28331",2016,63,03/31/2021,57332552.3745824,162507048.327759,"loss_itdrptd",7138774989.37572
"loss_itdrptd.63.284311",2017,63,03/31/2022,91025916.4264151,251906087.56485,"loss_itdrptd",7596455573.5303
"loss_itdrptd.75.2813",2014,75,03/31/2020,31799917.9945484,92490935.8799481,"loss_itdrptd",6832398919.73164
"loss_itdrptd.75.28231",2015,75,03/31/2021,48164828.3376248,136877144.220515,"loss_itdrptd",7233699189.39311
"loss_itdrptd.75.283311",2016,75,03/31/2022,69156913.4498611,195171979.44341,"loss_itdrptd",7450321523.25099
"loss_itdrptd.75.2843111",2017,75,03/31/2023,101913859.224906,281145015.909763,"loss_itdrptd",7927975954.43501
"loss_itdrptd.87.2803",2013,87,03/31/2020,25520578.423258,76309019.3953369,"loss_itdrptd",6690848803.07019
"loss_itdrptd.87.28131",2014,87,03/31/2021,42417484.1208764,123450848.710156,"loss_itdrptd",7048936210.66546
"loss_itdrptd.87.282311",2015,87,03/31/2022,57267364.0849267,162593825.460616,"loss_itdrptd",7462954776.53071
"loss_itdrptd.87.2833111",2016,87,03/31/2023,77137897.4842519,217334722.223369,"loss_itdrptd",7686442460.88706
"loss_itdrptd.87.28431111",2017,87,03/31/2024,109675295.73372,302076928.432874,"loss_itdrptd",8179235059.16967
"loss_itdrptd.99.2793",2012,99,03/31/2020,18264216.671139,56148742.9381891,"loss_itdrptd",6746723266.72986
"loss_itdrptd.99.28031",2013,99,03/31/2021,32035315.0247478,96448462.0708779,"loss_itdrptd",6849103492.91036
"loss_itdrptd.99.281311",2014,99,03/31/2022,47612405.5737755,139073290.074608,"loss_itdrptd",7215660530.18828
"loss_itdrptd.99.2823111",2015,99,03/31/2023,62163116.7208235,176838858.474294,"loss_itdrptd",7639471632.34564
"loss_itdrptd.99.28331111",2016,99,03/31/2024,81785138.6879332,230590498.757402,"loss_itdrptd",7868245338.73176
"loss_itdrptd.99.284311111",2017,99,03/31/2025,114534929.785302,315484688.406286,"loss_itdrptd",8372693668.9091
"loss_itdrptd.111.2783",2011,111,03/31/2020,14863167.0103959,47244242.8715314,"loss_itdrptd",6753104058.44233
"loss_itdrptd.111.27931",2012,111,03/31/2021,23948849.9355793,74378740.9365012,"loss_itdrptd",6864223953.7555
"loss_itdrptd.111.280311",2013,111,03/31/2022,36021491.1356751,109235149.717578,"loss_itdrptd",6968387230.23144
"loss_itdrptd.111.2813111",2014,111,03/31/2023,51065418.3990932,149824500.365346,"loss_itdrptd",7341328211.53841
"loss_itdrptd.111.28231111",2015,111,03/31/2024,65518607.2286705,186921598.22799,"loss_itdrptd",7772520392.43634
"loss_itdrptd.111.283311111",2016,111,03/31/2025,85054623.4557921,240179250.570832,"loss_itdrptd",8005278413.37206
"loss_itdrptd.111.2843111111",2017,111,03/31/2026,118028570.25906,325335421.766974,"loss_itdrptd",8518512197.32028
"loss_itdrptd.123.2773",2010,123,03/31/2020,15329722.4369701,48863610.5452899,"loss_itdrptd",7107656742.54821
"loss_itdrptd.123.27831",2011,123,03/31/2021,21100957.1739895,67787509.5413752,"loss_itdrptd",6847533827.4725
"loss_itdrptd.123.279311",2012,123,03/31/2022,28549143.9225879,89588583.8223473,"loss_itdrptd",6960207530.62844
"loss_itdrptd.123.2803111",2013,123,03/31/2023,39576987.0920217,121003946.250188,"loss_itdrptd",7065827339.39737
"loss_itdrptd.123.28131111",2014,123,03/31/2024,54211557.3621664,159938033.007794,"loss_itdrptd",7443983216.02092
"loss_itdrptd.123.282311111",2015,123,03/31/2025,68575024.6555884,196395413.168074,"loss_itdrptd",7881204828.37694
"loss_itdrptd.123.2833111111",2016,123,03/31/2026,88003149.3959872,249073102.563925,"loss_itdrptd",8117217543.14926
"loss_itdrptd.123.28431111111",2017,123,03/31/2027,121120542.234989,334253626.668522,"loss_itdrptd",8637627959.83663
"loss_itdrptd.135.2763",2009,135,03/31/2020,10778566.3954467,34858927.1953555,"loss_itdrptd",6974024351.48959
"loss_itdrptd.135.27731",2010,135,03/31/2021,19038337.2566593,60690899.030959,"loss_itdrptd",7175130328.08188
"loss_itdrptd.135.278311",2011,135,03/31/2022,23830299.500138,76728327.8636513,"loss_itdrptd",6912538044.21202
"loss_itdrptd.135.2793111",2012,135,03/31/2023,30798195.9545253,96971505.1709481,"loss_itdrptd",7026281368.34469
"loss_itdrptd.135.28031111",2013,135,03/31/2024,41445781.9597658,127138101.717589,"loss_itdrptd",7132903834.87541
"loss_itdrptd.135.281311111",2014,135,03/31/2025,55945071.5870141,165461451.085335,"loss_itdrptd",7514649577.16223
"loss_itdrptd.135.2823111111",2015,135,03/31/2026,70309676.9976056,201725555.047858,"loss_itdrptd",7956021771.19757
"loss_itdrptd.135.28331111111",2016,135,03/31/2027,89736837.9222562,254260916.30949,"loss_itdrptd",8194274974.59702
"loss_itdrptd.135.284311111111",2017,135,03/31/2028,123010929.380816,339670561.768444,"loss_itdrptd",8719625691.30658
"loss_itdrptd.147.2753",2008,147,03/31/2020,7638374.74813377,24013595.9859381,"loss_itdrptd",7318021191.97295
"loss_itdrptd.147.27631",2009,147,03/31/2021,13106980.5796408,42282504.5323154,"loss_itdrptd",7027962542.98026
"loss_itdrptd.147.277311",2010,147,03/31/2022,20616655.4552361,65653235.0973078,"loss_itdrptd",7230623904.54522
"loss_itdrptd.147.2783111",2011,147,03/31/2023,25091205.5378216,80793365.9891316,"loss_itdrptd",6966000691.01731
"loss_itdrptd.147.27931111",2012,147,03/31/2024,31904224.6167054,100535751.159723,"loss_itdrptd",7080623723.74988
"loss_itdrptd.147.280311111",2013,147,03/31/2025,42434882.7382162,130313114.926496,"loss_itdrptd",7188070825.05775
"loss_itdrptd.147.2813111111",2014,147,03/31/2026,56929190.9531896,168521036.336243,"loss_itdrptd",7572769048.42442
"loss_itdrptd.147.28231111111",2015,147,03/31/2027,71345995.0039515,204833747.611387,"loss_itdrptd",8017554883.8124
"loss_itdrptd.147.283311111111",2016,147,03/31/2028,90840750.1440382,257494039.229223,"loss_itdrptd",8257650774.6274
"loss_itdrptd.147.2843111111111",2017,147,03/31/2029,124301218.332343,343307554.966502,"loss_itdrptd",8787064635.67508
"loss_itdrptd.159.2743",2007,159,03/31/2020,10104764.4062419,31629458.4868492,"loss_itdrptd",7246953006.72862
"loss_itdrptd.159.27531",2008,159,03/31/2021,12818578.1106198,39990045.9528322,"loss_itdrptd",7359621472.51316
"loss_itdrptd.159.276311",2009,159,03/31/2022,16458293.2654892,52762684.1308022,"loss_itdrptd",7067913945.9271
"loss_itdrptd.159.2773111",2010,159,03/31/2023,23080275.074075,73234791.9346091,"loss_itdrptd",7271727363.39277
"loss_itdrptd.159.27831111",2011,159,03/31/2024,27058571.9877292,87000558.0122386,"loss_itdrptd",7005599863.44216
"loss_itdrptd.159.279311111",2012,159,03/31/2025,33586773.9015778,105856959.662666,"loss_itdrptd",7120874486.29628
"loss_itdrptd.159.2803111111",2013,159,03/31/2026,43850347.3056561,134807488.588741,"loss_itdrptd",7228932385.17365
"loss_itdrptd.159.28131111111",2014,159,03/31/2027,58229339.5599042,172552834.199991,"loss_itdrptd",7615817477.58533
"loss_itdrptd.159.282311111111",2015,159,03/31/2028,72627119.6363281,208682373.204493,"loss_itdrptd",8063131758.17004
"loss_itdrptd.159.2833111111111",2016,159,03/31/2029,92088157.9863864,261161958.52757,"loss_itdrptd",8304592506.52677
"loss_itdrptd.159.28431111111111",2017,159,03/31/2030,125613753.65857,347021318.712692,"loss_itdrptd",8837015892.22104
"loss_itdrptd.171.2733",2006,171,03/31/2020,7451581.5625,23776589.0370457,"loss_itdrptd",6766333400.5448
"loss_itdrptd.171.27431",2007,171,03/31/2021,12914128.2657254,40169105.4412816,"loss_itdrptd",7268207039.78683
"loss_itdrptd.171.275311",2008,171,03/31/2022,15210441.6474292,47173049.4474299,"loss_itdrptd",7381205942.27961
"loss_itdrptd.171.2763111",2009,171,03/31/2023,18259487.5225156,58245250.9558378,"loss_itdrptd",7088642889.04565
"loss_itdrptd.171.27731111",2010,171,03/31/2024,24501760.6267446,77486604.8457668,"loss_itdrptd",7293054055.2629
"loss_itdrptd.171.278311111",2011,171,03/31/2025,28219500.9904041,90557127.5223915,"loss_itdrptd",7026146050.36401
"loss_itdrptd.171.2793111111",2012,171,03/31/2026,34591299.2691497,108941332.231579,"loss_itdrptd",7141758753.32472
"loss_itdrptd.171.28031111111",2013,171,03/31/2027,44697884.8216775,137424741.800348,"loss_itdrptd",7250133566.93202
"loss_itdrptd.171.281311111111",2014,171,03/31/2028,59002832.6752636,174892966.967244,"loss_itdrptd",7638153324.97988
"loss_itdrptd.171.2823111111111",2015,171,03/31/2029,73382574.7296901,210902337.278795,"loss_itdrptd",8086779499.33542
"loss_itdrptd.171.28331111111111",2016,171,03/31/2030,92812649.7299138,263252934.38967,"loss_itdrptd",8328948409.41516
"loss_itdrptd.171.284311111111111",2017,171,03/31/2031,126359766.557326,349101262.830268,"loss_itdrptd",8862933298.85176
"loss_itdrptd.183.2723",2005,183,03/31/2020,6581486.59390533,20949957.0514839,"loss_itdrptd",6537614953.69273
"loss_itdrptd.183.27331",2006,183,03/31/2021,10120982.4668453,31992699.6383426,"loss_itdrptd",6783186161.54978
"loss_itdrptd.183.274311",2007,183,03/31/2022,14879916.6653547,45943104.3405981,"loss_itdrptd",7286309806.66591
"loss_itdrptd.183.2753111",2008,183,03/31/2023,16970649.6483516,52279676.0389366,"loss_itdrptd",7399590153.09366
"loss_itdrptd.183.27631111",2009,183,03/31/2024,19653285.7568208,62341869.4613502,"loss_itdrptd",7106298419.35828
"loss_itdrptd.183.277311111",2010,183,03/31/2025,25641857.3018239,80777202.5596512,"loss_itdrptd",7311218708.06877
"loss_itdrptd.183.2783111111",2011,183,03/31/2026,29164942.9031497,93350775.1901097,"loss_itdrptd",7043645921.14532
"loss_itdrptd.183.27931111111",2012,183,03/31/2027,35418589.5884889,111391477.163512,"loss_itdrptd",7159546578.17758
"loss_itdrptd.183.280311111111",2013,183,03/31/2028,45402704.5402798,139526700.819404,"loss_itdrptd",7268191318.60116
"loss_itdrptd.183.2813111111111",2014,183,03/31/2029,59650005.0700945,176788487.535384,"loss_itdrptd",7657177509.11111
"loss_itdrptd.183.28231111111111",2015,183,03/31/2030,74016707.4970726,212710829.7838,"loss_itdrptd",8106921067.02572
"loss_itdrptd.183.283311111111111",2016,183,03/31/2031,93422784.7985911,264968507.388894,"loss_itdrptd",8349693141.99889
"loss_itdrptd.183.2843111111111111",2017,183,03/31/2032,126989954.89857,350821929.653139,"loss_itdrptd",8885008016.10949
"loss_itdrptd.195.2715",2004,195,03/31/2020,5263278.87306459,15015876.4898539,"loss_itdrptd",7639812229.75061
"loss_itdrptd.195.27231",2005,195,03/31/2021,7989931.95855495,25176310.9860416,"loss_itdrptd",6549810427.54656
"loss_itdrptd.195.273311",2006,195,03/31/2022,11168550.1041736,35041734.168612,"loss_itdrptd",6795839731.70722
"loss_itdrptd.195.2743111",2007,195,03/31/2023,15733110.0811031,48312481.0185767,"loss_itdrptd",7299901919.59509
"loss_itdrptd.195.27531111",2008,195,03/31/2024,17752831.5499796,54425777.6435986,"loss_itdrptd",7413393582.76646
"loss_itdrptd.195.276311111",2009,195,03/31/2025,20291669.8014279,64118205.2440798,"loss_itdrptd",7119554733.34812
"loss_itdrptd.195.2773111111",2010,195,03/31/2026,26180634.5976835,82252684.1331571,"loss_itdrptd",7324857286.85102
"loss_itdrptd.195.27831111111",2011,195,03/31/2027,29621040.0591426,94631808.2335886,"loss_itdrptd",7056785361.18201
"loss_itdrptd.195.279311111111",2012,195,03/31/2028,35827102.2680099,112543740.853612,"loss_itdrptd",7172902222.96822
"loss_itdrptd.195.2803111111111",2013,195,03/31/2029,45763203.8757115,140553577.791203,"loss_itdrptd",7281749632.72925
"loss_itdrptd.195.28131111111111",2014,195,03/31/2030,59994534.3659655,177756276.230761,"loss_itdrptd",7671461450.39061
"loss_itdrptd.195.282311111111111",2015,195,03/31/2031,74365608.5572862,213669299.712433,"loss_itdrptd",8122043974.1728
"loss_itdrptd.195.2833111111111111",2016,195,03/31/2032,93774338.0207211,265927394.303734,"loss_itdrptd",8365268923.85849
"loss_itdrptd.195.28431111111111111",2017,195,03/31/2033,127374589.922655,351849897.067591,"loss_itdrptd",8901582391.27828
"loss_itdrptd.207.2703",2003,207,03/31/2020,11086730.8446744,26027649.6507764,"loss_itdrptd",10043217969.93
"loss_itdrptd.207.27151",2004,207,03/31/2021,9953371.95108435,27239333.5466315,"loss_itdrptd",7649151336.89239
"loss_itdrptd.207.272311",2005,207,03/31/2022,10788935.0878879,32828910.2313788,"loss_itdrptd",6557817087.85465
"loss_itdrptd.207.2733111",2006,207,03/31/2023,13470658.317691,41108182.9008859,"loss_itdrptd",6804147144.69907
"loss_itdrptd.207.27431111",2007,207,03/31/2024,17698387.4543229,53224084.8541498,"loss_itdrptd",7308825511.44544
"loss_itdrptd.207.275311111",2008,207,03/31/2025,19572188.6661736,58907332.0598982,"loss_itdrptd",7422455909.80691
"loss_itdrptd.207.2763111111",2009,207,03/31/2026,21787134.7123056,67838183.9137594,"loss_itdrptd",7128257864.06088
"loss_itdrptd.207.27731111111",2010,207,03/31/2027,27434383.6671533,85303795.6406448,"loss_itdrptd",7333811384.79779
"loss_itdrptd.207.278311111111",2011,207,03/31/2028,30665715.3574474,97229960.1738685,"loss_itdrptd",7065411760.9655
"loss_itdrptd.207.2793111111111",2012,207,03/31/2029,36736547.3298822,114810712.669106,"loss_itdrptd",7181670567.05355
"loss_itdrptd.207.28031111111111",2013,207,03/31/2030,46520637.1045672,142461952.933363,"loss_itdrptd",7290651034.74733
"loss_itdrptd.207.281311111111111",2014,207,03/31/2031,60663378.3000567,179423193.190884,"loss_itdrptd",7680839246.37102
"loss_itdrptd.207.2823111111111111",2015,207,03/31/2032,74995761.0094514,215208682.738482,"loss_itdrptd",8131972574.06556
"loss_itdrptd.207.28331111111111111",2016,207,03/31/2033,94343165.89865,267311288.575216,"loss_itdrptd",8375494848.31845
"loss_itdrptd.207.284311111111111111",2017,207,03/31/2034,127909311.908105,353132227.80112,"loss_itdrptd",8912463919.40796
